Geneid,Genesymbol,Genebiotype,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000164187,LMBRD2,protein_coding,3182,3571,2598,2789,785,263,212,653
ENSG00000164188,RANBP3L,protein_coding,2445,2766,243,243,3,0,0,1
ENSG00000164190,NIPBL,protein_coding,5274,6001,4358,4344,5042,1553,1541,4290
ENSG00000164197,RNF180,protein_coding,202,172,144,151,144,42,51,132
ENSG00000164199,ADGRV1,protein_coding,661,719,766,805,1054,320,311,905
ENSG00000164209,SLC25A46,protein_coding,2274,2755,2414,2481,1779,621,544,1573
ENSG00000164211,STARD4,protein_coding,2204,2479,822,775,1473,563,288,824
ENSG00000164219,PGGT1B,protein_coding,1942,2208,2145,2373,335,94,99,295
ENSG00000164220,F2RL2,protein_coding,0,0,0,0,5,3,6,19
ENSG00000164221,CCDC112,protein_coding,2074,2298,2836,2904,156,60,82,248
ENSG00000164236,ANKRD33B,protein_coding,9,6,16,14,824,292,255,677
ENSG00000164237,CMBL,protein_coding,2663,3103,4746,4800,291,93,160,419
ENSG00000164241,C5orf63,protein_coding,283,380,524,599,59,25,47,132
ENSG00000164244,PRRC1,protein_coding,6229,7047,7255,8782,1187,436,547,1618
ENSG00000164251,F2RL1,protein_coding,1208,1352,1301,1601,1113,357,470,1311
ENSG00000164252,AGGF1,protein_coding,1467,1543,1706,1955,54,13,22,67
ENSG00000164253,WDR41,protein_coding,2011,2408,1894,2257,692,262,226,656
ENSG00000164256,PRDM9,protein_coding,1,0,2,0,10,1,4,11
ENSG00000164258,NDUFS4,protein_coding,1513,1640,1547,2194,225,91,96,239
ENSG00000164265,SCGB3A2,protein_coding,0,6,0,0,0,0,0,0
ENSG00000164266,SPINK1,protein_coding,11,11,17,7,4,2,0,2
ENSG00000164270,HTR4,protein_coding,1,2,1,2,0,0,2,2
ENSG00000164283,ESM1,protein_coding,0,0,1,0,137,42,11,54
ENSG00000164284,GRPEL2,protein_coding,3153,3587,3041,3207,1949,665,699,2015
ENSG00000164287,CDC20B,protein_coding,0,0,3,3,1,0,2,2
ENSG00000164291,ARSK,protein_coding,544,672,426,462,755,251,200,686
ENSG00000164292,RHOBTB3,protein_coding,1414,1643,703,713,1690,550,585,1541
ENSG00000164294,GPX8,protein_coding,721,780,1120,1316,1299,479,585,1606
ENSG00000164296,TIGD6,protein_coding,956,1189,1393,1867,59,25,50,110
ENSG00000164299,SPZ1,protein_coding,0,1,0,0,0,0,0,0
ENSG00000164300,SERINC5,protein_coding,6322,7147,8317,9837,673,247,290,799
ENSG00000164303,ENPP6,protein_coding,1,0,0,0,1,0,1,0
ENSG00000164304,CAGE1,protein_coding,5,5,5,5,4,2,2,13
ENSG00000164305,CASP3,protein_coding,1715,1856,1883,2000,170,73,76,208
ENSG00000164306,PRIMPOL,protein_coding,647,668,1057,1021,142,31,48,109
ENSG00000164307,ERAP1,protein_coding,646,809,1042,1254,2126,770,779,2269
ENSG00000164308,ERAP2,protein_coding,67,93,153,176,487,168,232,784
ENSG00000164309,CMYA5,protein_coding,75,88,77,76,5,1,4,10
ENSG00000164318,EGFLAM,protein_coding,0,3,2,4,18,10,2,13
ENSG00000164323,CFAP97,protein_coding,8373,10262,7724,7178,939,330,473,1269
ENSG00000164325,TMEM174,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164326,CARTPT,protein_coding,31,18,63,72,0,0,0,0
ENSG00000164327,RICTOR,protein_coding,1351,1600,1061,1125,4796,1387,1082,3123
ENSG00000164329,TENT2,protein_coding,1959,2189,1719,1718,581,216,238,662
ENSG00000164330,EBF1,protein_coding,0,1,0,1,27,18,12,32
ENSG00000164331,ANKRA2,protein_coding,1887,1855,1454,1658,201,73,97,256
ENSG00000164332,UBLCP1,protein_coding,2321,2650,2569,2951,585,241,243,682
ENSG00000164334,FAM170A,protein_coding,0,0,1,0,0,0,0,1
ENSG00000164338,UTP15,protein_coding,1728,2095,1938,2039,604,191,373,999
ENSG00000164342,TLR3,protein_coding,197,284,268,347,46,23,35,111
ENSG00000164344,KLKB1,protein_coding,0,2,2,4,0,0,0,0
ENSG00000164346,NSA2,protein_coding,6675,7385,9810,11166,316,121,136,397
ENSG00000164347,GFM2,protein_coding,3342,3911,5791,5277,1997,651,806,2186
ENSG00000164362,TERT,protein_coding,41,54,76,102,3,2,4,3
ENSG00000164363,SLC6A18,protein_coding,1,0,1,0,0,0,0,0
ENSG00000164366,CCDC127,protein_coding,994,1207,1121,1452,669,254,236,779
ENSG00000164379,FOXQ1,protein_coding,3,1,2,5,54,17,33,113
ENSG00000164398,ACSL6,protein_coding,17,17,23,26,1,0,1,2
ENSG00000164399,IL3,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164400,CSF2,protein_coding,0,0,0,0,131,51,60,189
ENSG00000164402,SEPTIN8,protein_coding,2318,2512,2680,3164,489,165,234,626
ENSG00000164403,SHROOM1,protein_coding,1354,1604,1385,1971,124,47,122,323
ENSG00000164404,GDF9,protein_coding,205,201,373,414,19,14,16,29
ENSG00000164405,UQCRQ,protein_coding,3092,3617,3335,5684,1089,360,478,1156
ENSG00000164406,LEAP2,protein_coding,72,88,36,66,13,4,11,24
ENSG00000164411,GJB7,protein_coding,0,0,0,1,0,0,0,0
ENSG00000164414,SLC35A1,protein_coding,110,107,137,154,238,73,77,196
ENSG00000164418,GRIK2,protein_coding,69,94,93,100,55,14,13,58
ENSG00000164430,CGAS,protein_coding,0,2,2,7,632,199,252,642
ENSG00000164434,FABP7,protein_coding,4,4,0,0,0,0,0,0
ENSG00000164438,TLX3,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164440,TXLNB,protein_coding,8,12,11,15,39,11,28,63
ENSG00000164442,CITED2,protein_coding,19677,20895,5565,8170,1188,394,182,455
ENSG00000164451,CALHM4,protein_coding,0,0,0,0,1,0,1,1
ENSG00000164458,TBXT,protein_coding,1,0,2,1,12,3,8,16
ENSG00000164463,CREBRF,protein_coding,776,899,555,600,379,129,116,333
ENSG00000164465,DCBLD1,protein_coding,778,871,797,856,823,259,324,894
ENSG00000164466,SFXN1,protein_coding,4590,5244,4698,5185,1403,475,453,1196
ENSG00000164483,SAMD3,protein_coding,0,0,0,0,4,0,1,1
ENSG00000164484,TMEM200A,protein_coding,0,0,0,0,66,27,29,79
ENSG00000164485,IL22RA2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164488,DACT2,protein_coding,0,0,0,0,28,8,8,18
ENSG00000164494,PDSS2,protein_coding,542,592,642,799,420,159,172,505
ENSG00000164500,SPMIP7,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164506,STXBP5,protein_coding,1246,1423,1125,1200,646,175,201,565
ENSG00000164508,H2AC1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164509,IL31RA,protein_coding,0,2,2,1,295,87,96,326
ENSG00000164512,ANKRD55,protein_coding,0,0,0,1,2,1,1,2
ENSG00000164520,RAET1E,protein_coding,23,30,30,34,12,7,11,18
ENSG00000164530,PI16,protein_coding,4,1,1,1,3,1,2,0
ENSG00000164532,TBX20,protein_coding,4,3,6,8,80,16,24,62
ENSG00000164535,DAGLB,protein_coding,463,497,419,558,288,121,125,347
ENSG00000164542,MATCAP2,protein_coding,550,587,593,663,246,73,109,282
ENSG00000164543,STK17A,protein_coding,590,607,400,541,2188,645,616,1529
ENSG00000164548,TRA2A,protein_coding,5627,6253,7609,9332,531,191,152,504
ENSG00000164556,CFAP144P1,protein_coding,1,3,3,3,0,0,0,0
ENSG00000164574,GALNT10,protein_coding,3817,4255,2832,3621,3761,1173,1610,4309
ENSG00000164576,SAP30L,protein_coding,908,1041,952,1129,574,182,167,493
ENSG00000164587,RPS14,protein_coding,8851,10258,11678,20283,4068,1456,1852,4699
ENSG00000164588,HCN1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164591,MYOZ3,protein_coding,7,9,1,5,0,0,0,3
ENSG00000164597,COG5,protein_coding,3442,4115,2420,2385,2174,647,670,1917
ENSG00000164600,NEUROD6,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164603,SAMTOR,protein_coding,685,873,343,349,779,252,174,453
ENSG00000164604,GPR85,protein_coding,2,2,5,5,45,8,34,119
ENSG00000164609,SLU7,protein_coding,3087,3351,3090,3608,1316,380,391,1094
ENSG00000164610,RP9,protein_coding,270,306,236,310,134,35,58,185
ENSG00000164611,PTTG1,protein_coding,3967,3852,4580,4866,571,178,217,665
ENSG00000164615,CAMLG,protein_coding,1389,1679,1352,1686,339,102,104,327
ENSG00000164619,BMPER,protein_coding,0,3,0,2,1,0,0,0
ENSG00000164620,RELL2,protein_coding,395,542,185,320,43,11,21,49
ENSG00000164626,KCNK5,protein_coding,95,125,65,132,135,37,45,97
ENSG00000164627,KIF6,protein_coding,90,73,119,161,31,14,24,76
ENSG00000164631,ZNF12,protein_coding,1746,1936,1430,1377,711,276,214,566
ENSG00000164638,SLC29A4,protein_coding,414,438,188,293,87,35,49,118
ENSG00000164645,TEX47,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164647,STEAP1,protein_coding,12382,14144,11890,14324,168,60,143,372
ENSG00000164649,CDCA7L,protein_coding,3263,3590,2947,3387,1214,370,518,1426
ENSG00000164651,SP8,protein_coding,94,125,81,68,220,56,71,192
ENSG00000164654,MIOS,protein_coding,1463,1640,2542,2897,759,243,349,974
ENSG00000164659,ELAPOR2,protein_coding,2115,2355,1541,1668,711,271,260,635
ENSG00000164663,USP49,protein_coding,372,386,355,380,85,28,32,94
ENSG00000164674,SYTL3,protein_coding,59,51,55,64,202,66,45,124
ENSG00000164675,IQUB,protein_coding,111,147,105,86,16,9,4,13
ENSG00000164683,HEY1,protein_coding,814,883,88,104,165,31,30,116
ENSG00000164684,ZNF704,protein_coding,1212,1404,855,973,807,249,476,1302
ENSG00000164687,FABP5,protein_coding,0,0,2,0,604,229,292,834
ENSG00000164690,SHH,protein_coding,3,2,4,2,478,100,65,167
ENSG00000164691,TAGAP,protein_coding,0,0,0,2,0,0,0,0
ENSG00000164692,COL1A2,protein_coding,0,0,0,0,1,0,0,0
ENSG00000164694,FNDC1,protein_coding,4,4,1,1,0,0,0,0
ENSG00000164695,CHMP4C,protein_coding,814,900,1095,1304,422,174,187,454
ENSG00000164707,SLC13A4,protein_coding,0,0,0,3,0,0,0,1
ENSG00000164708,PGAM2,protein_coding,8,8,10,13,1,1,1,2
ENSG00000164713,BRI3,protein_coding,696,845,952,1094,310,96,139,317
ENSG00000164715,LMTK2,protein_coding,2974,3231,2519,2838,623,182,212,535
ENSG00000164729,SLC35G3,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164733,CTSB,protein_coding,4366,4895,4050,5450,3406,1233,1286,3506
ENSG00000164736,SOX17,protein_coding,0,0,0,0,0,0,0,1
ENSG00000164741,DLC1,protein_coding,29,24,4,8,388,130,161,462
ENSG00000164742,ADCY1,protein_coding,547,616,851,1126,259,73,152,302
ENSG00000164743,C8orf48,protein_coding,243,282,200,205,0,0,0,0
ENSG00000164744,SUN3,protein_coding,2,0,1,1,2,0,1,2
ENSG00000164746,C7orf57,protein_coding,2,0,0,0,2,2,0,6
ENSG00000164749,HNF4G,protein_coding,46,54,113,176,196,65,145,338
ENSG00000164751,PEX2,protein_coding,2850,3249,2318,2621,1335,432,507,1435
ENSG00000164754,RAD21,protein_coding,10247,12115,9228,8777,15011,4991,4683,12702
ENSG00000164756,SLC30A8,protein_coding,0,1,0,0,0,0,0,0
ENSG00000164758,MED30,protein_coding,164,151,198,257,360,130,167,495
ENSG00000164761,TNFRSF11B,protein_coding,3,3,14,25,10,5,16,41
ENSG00000164764,SBSPON,protein_coding,0,0,0,1,9,2,4,10
ENSG00000164776,PHKG1,protein_coding,24,19,6,23,7,3,3,10
ENSG00000164778,EN2,protein_coding,167,182,178,258,160,49,96,206
ENSG00000164794,KCNV1,protein_coding,0,1,0,0,4,4,6,11
ENSG00000164796,CSMD3,protein_coding,2,0,0,1,146,53,33,98
ENSG00000164808,SPIDR,protein_coding,2687,3001,2163,2449,110,35,58,140
ENSG00000164815,ORC5,protein_coding,3521,4615,3524,3643,1056,361,485,1368
ENSG00000164816,DEFA5,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164818,DNAAF5,protein_coding,1090,1298,1235,1588,389,176,121,269
ENSG00000164821,DEFA4,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164822,DEFA6,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164823,OSGIN2,protein_coding,1792,1848,1702,1862,1482,490,823,2197
ENSG00000164825,DEFB1,protein_coding,2,0,0,0,0,0,2,0
ENSG00000164828,SUN1,protein_coding,4597,5089,4268,4837,1526,488,348,1079
ENSG00000164830,OXR1,protein_coding,1944,2128,1948,2066,2709,950,875,2647
ENSG00000164841,TMEM74,protein_coding,8,12,12,16,309,95,147,410
ENSG00000164849,GPR146,protein_coding,214,210,41,62,159,74,7,34
ENSG00000164850,GPER1,protein_coding,1754,2004,126,186,107,39,26,47
ENSG00000164853,UNCX,protein_coding,0,1,0,0,1,0,2,1
ENSG00000164855,TMEM184A,protein_coding,4096,4694,3038,4070,422,177,154,364
ENSG00000164867,NOS3,protein_coding,705,699,485,573,3,2,2,0
ENSG00000164871,SPAG11B,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164877,MICALL2,protein_coding,974,1099,511,771,134,38,65,141
ENSG00000164879,CA3,protein_coding,2,4,4,7,1,2,0,1
ENSG00000164880,INTS1,protein_coding,3498,3844,2540,3656,1467,601,371,877
ENSG00000164885,CDK5,protein_coding,986,1155,914,1529,484,167,270,688
ENSG00000164889,SLC4A2,protein_coding,2791,3180,1436,2356,1533,539,671,1726
ENSG00000164893,SLC7A13,protein_coding,11,6,16,17,0,0,0,0
ENSG00000164896,FASTK,protein_coding,1498,1717,1392,2575,536,214,295,685
ENSG00000164897,TMUB1,protein_coding,1182,1151,778,1343,357,142,168,435
ENSG00000164898,FMC1,protein_coding,26,39,52,83,15,2,12,11
ENSG00000164900,GBX1,protein_coding,1,6,0,0,14,1,7,26
ENSG00000164902,PHAX,protein_coding,3660,4544,4341,4900,155,41,76,194
ENSG00000164904,ALDH7A1,protein_coding,1,0,1,0,1213,396,531,1342
ENSG00000164916,FOXK1,protein_coding,1405,1569,1323,1602,478,187,226,562
ENSG00000164919,COX6C,protein_coding,3996,4574,4118,6982,2766,898,1037,2386
ENSG00000164920,OSR2,protein_coding,292,376,270,334,19,3,13,31
ENSG00000164924,YWHAZ,protein_coding,23024,27188,22065,25273,14514,5015,4361,11268
ENSG00000164929,BAALC,protein_coding,0,0,0,0,10,4,3,16
ENSG00000164930,FZD6,protein_coding,2343,2486,2636,3345,3542,1432,1497,3906
ENSG00000164932,CTHRC1,protein_coding,0,0,0,1,3176,1122,1027,2514
ENSG00000164933,SLC25A32,protein_coding,2,1,4,13,21,12,17,32
ENSG00000164934,DCAF13,protein_coding,1856,2241,3072,3478,3399,1064,1562,4193
ENSG00000164935,DCSTAMP,protein_coding,0,0,0,0,0,0,0,0
ENSG00000164938,TP53INP1,protein_coding,13325,14611,9246,9731,725,234,80,295
ENSG00000164941,INTS8,protein_coding,3526,4027,4678,5264,2706,921,922,2661
ENSG00000164944,VIRMA,protein_coding,3271,3695,3000,3248,2260,730,859,2452
ENSG00000164946,FREM1,protein_coding,4,7,6,5,2,0,0,2
ENSG00000164949,GEM,protein_coding,23,52,11,14,1636,402,357,1059
ENSG00000164951,PDP1,protein_coding,821,902,773,888,2689,860,1137,3311
ENSG00000164953,TMEM67,protein_coding,682,711,612,564,707,260,257,627
ENSG00000164961,WASHC5,protein_coding,1852,2051,2308,2493,729,243,291,896
ENSG00000164967,RPP25L,protein_coding,317,437,520,871,148,47,115,214
ENSG00000164970,FAM219A,protein_coding,1093,1192,515,865,528,178,96,251
ENSG00000164972,SPMIP6,protein_coding,2,3,0,1,1,1,0,2
ENSG00000164975,SNAPC3,protein_coding,3398,3656,2162,2358,487,138,139,366
ENSG00000164976,MYORG,protein_coding,538,578,518,736,366,170,180,437
ENSG00000164978,NUDT2,protein_coding,814,860,1117,1753,295,79,167,422
ENSG00000164983,TMEM65,protein_coding,1633,1752,1226,1185,924,275,211,621
ENSG00000164985,PSIP1,protein_coding,13903,14895,16001,17468,8878,2736,2685,8182
ENSG00000164989,CCDC171,protein_coding,270,329,401,482,78,22,59,114
ENSG00000165006,UBAP1,protein_coding,4096,4620,3873,4981,1443,446,509,1254
ENSG00000165023,DIRAS2,protein_coding,2,6,1,4,16,1,1,0
ENSG00000165025,SYK,protein_coding,2,4,2,4,85,32,46,121
ENSG00000165028,NIPSNAP3B,protein_coding,58,44,38,65,56,20,28,64
ENSG00000165029,ABCA1,protein_coding,17,13,53,41,1532,515,340,992
ENSG00000165030,NFIL3,protein_coding,909,1112,778,979,567,162,57,168
ENSG00000165046,LETM2,protein_coding,107,115,137,162,45,13,28,106
ENSG00000165055,METTL2B,protein_coding,1288,1455,1648,1916,449,134,237,607
ENSG00000165059,PRKACG,protein_coding,0,0,0,0,0,0,0,0
ENSG00000165060,FXN,protein_coding,264,284,429,623,251,94,147,399
ENSG00000165061,ZMAT4,protein_coding,1,0,0,2,189,49,28,73
ENSG00000165066,NKX6-3,protein_coding,0,0,0,0,0,0,0,0
ENSG00000165071,TMEM71,protein_coding,3,3,2,10,260,106,80,228
ENSG00000165072,MAMDC2,protein_coding,5,3,10,8,1,1,0,1
ENSG00000165076,PRSS37,protein_coding,0,0,0,0,0,0,0,0
ENSG00000165078,CPA6,protein_coding,0,0,0,1,15,6,0,9
ENSG00000165084,C8orf34,protein_coding,11,12,20,22,2,3,1,3
ENSG00000165091,TMC1,protein_coding,88,99,46,51,3,1,3,1
ENSG00000165092,ALDH1A1,protein_coding,3,0,1,2,18,2,23,43
ENSG00000165097,KDM1B,protein_coding,2093,2306,3208,3899,372,161,182,516
ENSG00000165102,HGSNAT,protein_coding,3081,3443,2594,3478,852,334,316,896
ENSG00000165105,RASEF,protein_coding,7654,9191,9788,10394,206,65,56,186
ENSG00000165113,GKAP1,protein_coding,488,477,762,768,316,102,129,359
ENSG00000165115,KIF27,protein_coding,723,823,654,629,197,72,97,275
ENSG00000165118,QNG1,protein_coding,224,306,259,410,155,38,56,161
ENSG00000165119,HNRNPK,protein_coding,29495,35287,34265,36750,4490,1442,1416,3889
ENSG00000165120,SSMEM1,protein_coding,1,1,0,3,0,0,0,0
ENSG00000165124,SVEP1,protein_coding,46,62,72,48,5,0,5,9
ENSG00000165125,TRPV6,protein_coding,1775,1850,1221,1457,0,0,0,0
ENSG00000165131,LLCFC1,protein_coding,4,2,0,1,0,0,0,0
ENSG00000165138,ANKS6,protein_coding,705,835,784,974,846,293,408,1092
ENSG00000165140,FBP1,protein_coding,0,0,7,25,71,25,30,91
ENSG00000165152,PGAP4,protein_coding,0,0,0,1,1,3,0,1
ENSG00000165156,ZHX1,protein_coding,4929,6014,4113,4872,811,220,235,740
ENSG00000165164,CFAP47,protein_coding,10,5,55,55,3,1,7,7
ENSG00000165168,CYBB,protein_coding,2,1,1,3,12,2,7,12
ENSG00000165169,DYNLT3,protein_coding,3887,4510,3026,3162,907,308,185,549
ENSG00000165171,METTL27,protein_coding,260,312,357,494,25,9,31,82
ENSG00000165175,MID1IP1,protein_coding,5276,6274,11371,14529,284,124,230,617
ENSG00000165181,SHOC1,protein_coding,3,9,1,1,146,32,38,128
ENSG00000165182,CXorf58,protein_coding,5,3,8,5,4,3,1,8
ENSG00000165185,KIAA1958,protein_coding,889,974,619,674,346,134,107,337
ENSG00000165186,PTCHD1,protein_coding,5,6,0,0,47,10,3,15
ENSG00000165188,RNF183,protein_coding,14,14,3,4,0,0,0,0
ENSG00000165192,ASB11,protein_coding,15,12,7,7,1,0,0,0
ENSG00000165194,PCDH19,protein_coding,7,17,3,1,14,4,6,6
ENSG00000165195,PIGA,protein_coding,1727,1958,1022,965,2753,954,617,1654
ENSG00000165197,VEGFD,protein_coding,10,18,18,19,21,3,9,24
ENSG00000165202,OR1Q1,protein_coding,0,0,2,0,0,0,0,0
ENSG00000165204,OR1K1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000165209,STRBP,protein_coding,4217,4606,5045,5840,280,70,112,329
ENSG00000165215,CLDN3,protein_coding,3288,3753,2499,3295,366,111,113,346
ENSG00000165219,GAPVD1,protein_coding,2513,3057,2111,2180,2980,898,888,2455
ENSG00000165233,CARD19,protein_coding,278,327,177,363,229,85,137,343
ENSG00000165238,WNK2,protein_coding,1517,1568,866,1449,39,11,40,116
ENSG00000165240,ATP7A,protein_coding,1526,1651,1391,1474,131,52,57,146
ENSG00000165244,ZNF367,protein_coding,3058,3017,3727,4041,1339,426,410,1169
ENSG00000165246,NLGN4Y,protein_coding,730,814,506,527,0,1,0,0
ENSG00000165259,HDX,protein_coding,127,137,152,230,188,75,65,163
ENSG00000165264,NDUFB6,protein_coding,766,884,1099,1448,38,14,31,58
ENSG00000165269,AQP7,protein_coding,11,22,18,19,0,0,0,0
ENSG00000165271,NOL6,protein_coding,1829,2356,2455,3055,468,168,401,992
ENSG00000165272,AQP3,protein_coding,84,108,143,179,59,30,23,78
ENSG00000165275,TRMT10B,protein_coding,408,432,425,467,52,19,31,83
ENSG00000165280,VCP,protein_coding,8466,10954,10368,13182,7213,2370,2568,6398
ENSG00000165282,PIGO,protein_coding,1570,1769,1681,2103,410,181,256,597
ENSG00000165283,STOML2,protein_coding,1868,2261,2416,3676,820,305,484,1115
ENSG00000165288,BRWD3,protein_coding,1524,1657,1003,908,749,227,169,495
ENSG00000165300,SLITRK5,protein_coding,10,5,3,1,61,22,27,90
ENSG00000165304,MELK,protein_coding,2642,3153,3109,2949,2250,668,696,1817
ENSG00000165309,ARMC3,protein_coding,2,4,1,7,18,2,5,21
ENSG00000165312,OTUD1,protein_coding,235,206,186,231,72,25,20,56
ENSG00000165322,ARHGAP12,protein_coding,1442,1585,1318,1327,658,230,272,714
ENSG00000165323,FAT3,protein_coding,2,0,1,2,5,0,0,2
ENSG00000165325,DEUP1,protein_coding,48,71,128,113,1,4,2,5
ENSG00000165338,HECTD2,protein_coding,396,449,456,460,203,63,99,228
ENSG00000165349,SLC7A3,protein_coding,0,0,0,0,0,0,0,0
ENSG00000165355,FBXO33,protein_coding,774,900,722,891,577,199,123,404
ENSG00000165359,INTS6L,protein_coding,982,1086,703,739,169,52,35,116
ENSG00000165370,GPR101,protein_coding,1,2,1,0,4,2,0,4
ENSG00000165376,CLDN2,protein_coding,0,0,1,0,0,0,0,0
ENSG00000165379,LRFN5,protein_coding,0,0,0,0,1,1,0,5
ENSG00000165383,LRRC18,protein_coding,0,0,0,0,0,0,0,1
ENSG00000165389,SPTSSA,protein_coding,3316,3528,3156,3272,370,130,149,423
ENSG00000165392,WRN,protein_coding,1126,1344,1384,1359,584,194,281,771
ENSG00000165406,MARCHF8,protein_coding,927,1132,1027,1191,904,295,355,1018
ENSG00000165409,TSHR,protein_coding,0,0,0,0,0,0,0,0
ENSG00000165410,CFL2,protein_coding,942,1287,1059,1160,2600,942,1102,3010
ENSG00000165416,SUGT1,protein_coding,1543,1726,1926,2036,1239,372,466,1218
ENSG00000165417,GTF2A1,protein_coding,9973,11242,10715,11151,1016,334,370,1010
ENSG00000165424,ZCCHC24,protein_coding,1000,1002,1007,1182,5024,1540,1308,3621
ENSG00000165434,PGM2L1,protein_coding,258,288,185,235,950,221,215,569
ENSG00000165443,PHYHIPL,protein_coding,4,1,0,1,6,1,1,4
ENSG00000165449,SLC16A9,protein_coding,229,264,502,488,397,155,223,554
ENSG00000165457,FOLR2,protein_coding,0,0,0,2,0,0,0,0
ENSG00000165458,INPPL1,protein_coding,4321,4757,2400,3092,600,190,315,823
ENSG00000165462,PHOX2A,protein_coding,0,0,0,0,0,0,0,0
ENSG00000165471,MBL2,protein_coding,0,0,0,0,2,0,0,4
ENSG00000165474,GJB2,protein_coding,16,19,28,28,187,69,57,175
ENSG00000165475,CRYL1,protein_coding,813,883,992,1327,146,67,91,215
ENSG00000165476,REEP3,protein_coding,5032,5742,6661,6837,2984,885,1003,3054
ENSG00000165478,HEPACAM,protein_coding,110,127,19,64,0,0,0,0
ENSG00000165480,SKA3,protein_coding,1319,1633,2282,2125,2398,823,920,2740
ENSG00000165487,MICU2,protein_coding,2496,2797,2873,3146,1298,443,434,1068
ENSG00000165490,DDIAS,protein_coding,1497,1661,1126,1111,1405,484,619,1766
ENSG00000165494,PCF11,protein_coding,5514,6150,5448,6124,1038,314,371,1025
ENSG00000165495,PKNOX2,protein_coding,159,162,354,586,16,5,7,16
ENSG00000165496,RPL10L,protein_coding,134,173,140,189,0,0,0,0
ENSG00000165501,LRR1,protein_coding,430,470,524,558,727,236,323,772
ENSG00000165502,RPL36AL,protein_coding,12462,14692,15069,19031,3498,1033,1159,3264
ENSG00000165506,DNAAF2,protein_coding,898,1038,1024,1148,521,138,221,568
ENSG00000165507,DEPP1,protein_coding,53,65,38,44,5804,2108,113,311
ENSG00000165509,MAGEC3,protein_coding,0,3,0,2,1,0,0,0
ENSG00000165512,ZNF22,protein_coding,6,7,7,10,2876,857,800,2116
ENSG00000165516,KLHDC2,protein_coding,1832,1989,1647,1955,1268,439,489,1338
ENSG00000165521,EML5,protein_coding,76,101,383,454,66,16,31,78
ENSG00000165525,NEMF,protein_coding,4781,5398,5523,5725,1637,486,547,1720
ENSG00000165526,RPUSD4,protein_coding,745,788,945,1315,329,121,157,450
ENSG00000165527,ARF6,protein_coding,8920,9978,9508,10925,4652,1478,1499,4177
ENSG00000165533,TTC8,protein_coding,2090,2401,2630,3176,459,134,168,538
ENSG00000165548,TMEM63C,protein_coding,1229,1314,875,1257,51,23,16,66
ENSG00000165553,NGB,protein_coding,0,0,0,2,0,0,0,0
